performative_labor,emotional_bait,narrative_conflict,challenge_format,commercial_content,privacy_violation,overall_exploitative,reasoning,video_id,title
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"The video is a straightforward cooking tutorial without children performing or emotional manipulation, conflict, challenges, commercial promotion, or privacy concerns.",mzLfnDGX6LQ,Healthy Starbucks breakfast sandwich copycat #shorts
0.3,0.1,0.0,0.0,0.4,0.0,0.3,"The video appears to show a casual family moment with some commercial promotion in the description, but lacks strong signs of staged performance, emotional bait, conflict, or privacy violations, resulting in a low to moderate exploitative risk.",x_r3_X_WiD8,Look What I Invented | #shorts
0.2,0.1,0.0,0.0,0.3,0.0,0.2,"The video appears to show natural family/kid activities with minimal staging, low emotional exaggeration, no conflict or challenge format, some commercial content via product links, and no privacy violations, resulting in low overall exploitative signals.",Wlxep8je-Mg,First Day Of SUMMER | The LeRoys
0.1,0.0,0.0,0.0,0.7,0.0,0.2,"The video appears to show a natural family routine with some commercial content but lacks staged child performance, emotional bait, conflict, or privacy violations, indicating low exploitation risk.",jSbThSJi2wU,Monday reset after spring break with kids
0.1,0.7,0.0,0.0,0.0,0.3,0.3,"The thumbnail shows a close-up of a baby with a sentimental caption and the title 'Homesick 😭', using emotional bait but with low signs of staged content, conflict, or commercial intent, though it slightly exposes a private emotional moment.",zZb5XE0Tquo,Homesick 😭
0.2,0.1,0.0,0.0,0.0,0.6,0.3,"The video appears to document a natural family moment about getting braces with minimal staging or emotional exaggeration, but it does expose a private medical situation which slightly raises privacy concerns.",UojC0JCXWLE,HER TURN TO GET BRACES | THE LEROYS
0.7,0.6,0.3,0.5,0.0,0.0,0.4,"The video appears to involve a staged challenge with some emotional exaggeration in the thumbnail, but lacks clear privacy violations or overt commercial content, suggesting moderate but not high exploitation risk.",C80AXCWD5lk,That made me feel Claustrophobic |  The LeRoys
0.3,0.2,0.0,0.0,0.4,0.0,0.3,"The thumbnail and title depict a natural birthday celebration with mild commercial content from linked stores but lack staged drama, emotional exaggeration, or privacy violations, indicating low exploitation.",GnHjK6SpqWQ,Spoiling Perri On Her Birthday | The LeRoys
0.1,0.0,0.0,0.0,0.0,0.0,0.1,"The title and thumbnail show a natural family moment without staged performance, emotional exaggeration, conflict, challenges, commercial content, or privacy violations, indicating low exploitation risk.",xWZJNIOChkA,They’re my daughters | I’m lucky to be their mom 😍
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"The video title and thumbnail depict a natural daily routine without staged content, emotional exaggeration, conflict, challenges, commercial elements, or privacy violations, indicating no exploitation.",6SHAoanECbQ,After dropping kids off to school house clean up  routine
0.2,0.3,0.1,0.0,0.0,0.0,0.1,"The video appears to be a casual family vlog with minimal staged content or emotional exaggeration, no evident conflict, challenge, commercial content, or privacy violations, indicating low exploitation risk.",rT0RDUIXxJA,SAYING GOODBYE IS HARD | THE LEROYS
0.1,0.1,0.0,0.0,0.0,0.0,0.1,"The video appears to show a natural moment about a child's growth without staged performance, emotional exaggeration, conflict, or privacy violations, indicating low exploitation risk.",eLiYcF9fMp0,Sons growth spurt out of nowhere
0.7,0.1,0.1,0.6,0.3,0.0,0.3,"The video shows a staged cheerleading competition which is a performative activity, with mild commercial content from the cheer event, but lacks emotional bait, conflict, privacy violations, or overt exploitation.",VRKFvhEyyVc,Flying to Palm Springs for a Cheer Comp | Spirit Sports | The LeRoys
0.3,0.2,0.4,0.0,0.0,0.1,0.2,"The video shows a natural cheerleading event with some competitive elements but lacks strong signs of staged content, emotional exaggeration, or privacy violations, indicating low exploitation risk.",4cfT5U1oFaU,Every All-Star cheerleader who has experienced this knows the feeling.
0.1,0.0,0.0,0.0,0.0,0.0,0.0,"The thumbnail and title suggest a natural family moment without staged content, emotional exaggeration, conflict, challenges, commercial intent, or privacy violations, indicating low exploitation risk.",jj9_1QIhxAA,Kids are gone  #shorts
0.3,0.1,0.0,0.0,0.4,0.0,0.2,"The video shows a natural shopping outing with light staging for the camera, mild commercial content due to visible store branding, and no signs of emotional bait, conflict, challenge, or privacy violation, indicating low exploitation risk.",ailXqfmvUWY,Spring Fashion Shopping + Q&A! Mother-Daughter Day | The LeRoys
0.7,0.8,0.7,0.0,0.3,0.2,0.6,"The thumbnail and title suggest staged content with emotional exaggeration and implied conflict around skipping school, combined with some commercial elements, indicating moderate exploitation risk.",f9Z9ZGHDtIY,Call From Perri's School | Reese drives herself to Cheer | The LeRoys
0.3,0.2,0.0,0.0,0.4,0.0,0.2,"The video appears to show a natural family activity with mild commercial content via shopping links, minimal staged performance, and no evident emotional exaggeration or privacy violations.",2zh3qGiM1vo,Drawing Names For Christmas. We Did Something Different This year |  The LeRoys
0.2,0.1,0.0,0.0,0.3,0.0,0.2,"The video appears to be a family vlog with natural posing, minimal emotional exaggeration, no conflict or challenge format, some commercial content via shopping links, and no evident privacy violations, resulting in low overall exploitative signals.",AQnnnGOMVps,Come Hang With Us | The LeRoys
0.6,0.1,0.0,0.0,0.0,0.0,0.3,"The video shows a staged cheer performance which likely wouldn't happen without the camera, but the title and thumbnail suggest a typical family vlog with no emotional bait, conflict, or privacy violations, indicating low overall exploitation.",O7dg95cJ0Ow,Kesley’s Plans | LED lights And Cheer Performance | The LeRoys
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"The thumbnail and title depict a natural cooking activity without exaggerated emotions, conflict, challenges, commercial signals, or privacy concerns, indicating no exploitation.",Koh6J3DDEG0,Best guacamole dip you’ve ever had  #shorts
0.7,0.8,0.4,0.0,0.0,0.0,0.5,"The thumbnail and title suggest staged surprise content with exaggerated emotional bait but no clear privacy violations or commercial content, indicating moderate performative labor and some exploitative potential.",jYze2pp7yz8,WHAT ARE YOU DOING HERE? 😳 SURPRISE FOR KESLEY
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"The thumbnail shows only cups with no children visible, and the title is neutral without emotional or exploitative cues.",Sv63JTlvFYs,I may have a problem #shorts
0.2,0.6,0.3,0.0,0.0,0.1,0.3,"The video appears to document a natural family moment with some emotional emphasis for engagement but lacks clear signs of staged performance, conflict, or exploitation.",8AnIUAdvITA,I am So Sad | Goodbyes Are Never Easy
0.3,0.1,0.0,0.0,0.0,0.0,0.1,"The thumbnail and title suggest a casual, lighthearted moment with minimal staging or emotional exaggeration, and no signs of conflict, challenges, commercial content, or privacy violations.",kxDKZR-MygM,Nailed it 🤣
0.7,0.3,0.0,0.0,0.2,0.0,0.3,"The video shows a child in cheerleading attire posing for the camera, indicating some staged content but no strong emotional bait, conflict, or privacy issues, with minor commercial signals from the description.",1A8UxtZIzAk,Picked Up In A Limousine For A Cheer Competition | The LeRoys
0.3,0.2,0.1,0.0,0.0,0.0,0.2,"The thumbnail shows children naturally interacting in a car with casual thumbs-up gestures and a mild caption, indicating low levels of staged content, emotional bait, or conflict, and no visible privacy or commercial concerns.",7ZkF5nfmbZU,plot twist #shorts
0.7,0.1,0.0,0.0,0.3,0.0,0.4,"The child is performing a staged 'get ready' routine likely created for the camera with some product display, but there is no evident emotional bait, conflict, or privacy violation, making it moderately exploitative as content creation rather than pure family documentation.",t3HPuUnnX1o,Get ready with me for a NCA cheer comp. #shorts
0.2,0.1,0.0,0.0,0.0,0.0,0.1,"The thumbnail and title depict a natural family moment without exaggerated emotions, conflict, or commercial signals, indicating low exploitation risk.",T_MxK8JE8OU,Christmas Eve Special 2019 | The LeRoys
0.3,0.4,0.3,0.0,0.2,0.0,0.3,The thumbnail and title suggest mild staged content with some emotional bait and slight commercial intent but no clear privacy violation or intense exploitation.,GZ5ohkYykDs,What Did I Just Do? | I Regret This Now | The LeRoys
0.2,0.1,0.0,0.0,0.1,0.0,0.1,"The video appears to document a natural family event without exaggerated emotions, conflict, or challenge format, with minimal commercial content and no evident privacy violations, indicating low exploitation risk.",iwRhJvkvi9s,Moving Kesley out of our house and into her new home | Weekend Getaway | Real Care baby assignment .
0.3,0.0,0.0,0.0,0.2,0.1,0.2,"The video appears to show a natural daily routine with minimal staging, no emotional exaggeration or conflict, slight commercial content from linked products, and low privacy concerns, indicating low overall exploitation risk.",bO1_NxOj2Z0,Reese's Evening Routine | The LeRoys
0.7,0.4,0.5,0.0,0.0,0.1,0.5,"The video likely involves some staged content around cheerleading with mild emotional bait and implied conflict from the title, but lacks clear commercial content or privacy violations, making it moderately exploitative.",DxezKPywFA4,Surrounded by cheerleaders | want to go home | #shorts
0.2,0.1,0.0,0.0,0.0,0.0,0.1,"The thumbnail and title suggest a casual, natural interaction without exaggerated emotions, conflict, or commercial elements, indicating low exploitation risk.",vtB7rw5L_24,Anyone know the answer!? Or is there not one? 🤣
0.2,0.1,0.0,0.0,0.0,0.0,0.1,"The video appears to be a natural family vlog documenting a typical event without exaggerated emotions, conflict, or commercial exploitation, indicating low risk of child exploitation.",ps4ug6El6oM,First Day Of School | The LeRoys
0.2,0.1,0.1,0.0,0.0,0.0,0.1,"The video appears to show a natural family moment with minimal staging or emotional exaggeration, no evident conflict or challenge, no commercial content, and no privacy violations, indicating low exploitative risk.",tcYdbRUDRHo,Kes & Reagan Skip School
0.6,0.5,0.0,0.0,0.7,0.0,0.5,"The video shows children presenting Christmas gifts in a staged manner with some emotional expressions and visible product placement, but lacks conflict, challenges, or privacy violations, indicating moderate performative and commercial elements without strong exploitation.",wYAq2eZjGtU,What I Got For Christmas | The LeRoys
0.8,0.6,0.1,0.0,0.0,0.0,0.4,"The video involves scripted performance (a parody music video) with some emotional bait in the thumbnail text and emoji, but lacks conflict, challenge format, commercial content, or privacy violations, making it moderately exploitative as content creation rather than natural family documentation.",ItfxqCGTqqQ,KESLEY IN ANOTHER MUSIC VIDEO WITH THE OHANA ADVENTURE
0.1,0.3,0.0,0.0,0.0,0.0,0.1,"The thumbnail and title depict a natural family moment around Christmas with minimal staging, mild emotional emphasis via all caps text, no conflict, challenges, or commercial signals, and no privacy concerns, indicating low exploitative potential.",LWPhM08RKVI,CHRISTMAS EVE 2018 | THE LEROYS
0.1,0.0,0.0,0.0,0.0,0.0,0.0,"The thumbnail and title depict a natural family lunch setting without signs of scripted content, emotional exaggeration, conflict, challenges, commercial intent, or privacy violations, indicating low exploitation risk.",VTNV_1IZxXg,When your niece joins you for lunch.
0.7,0.1,0.0,0.0,0.3,0.0,0.3,"The video shows staged content around a makeover which is not a natural activity but lacks emotional bait, conflict, or privacy violations, with minor commercial signals from the description.",AagvO7UXpFg,Reese and Perri Back To School Makeover | New Hair color | Blonde | The LeRoys
0.2,0.6,0.0,0.0,0.0,0.1,0.2,"The thumbnail and title suggest a casual family vlog with some emotional bait in the text style but no clear signs of scripted labor, conflict, challenges, commercial content, or privacy violations.",kaD4QUwjOZ8,THAT'S EXCITING KESLEY | THE LEROYS
0.3,0.7,0.4,0.0,0.0,0.1,0.3,"The thumbnail and title suggest a staged emotional moment with some clickbait phrasing but no clear challenge or commercial content, and limited privacy concerns, indicating mild performative elements but low overall exploitation.",iXpJ2PVe0B4,SAYING GOODBYE TO MY BEST FRIEND | THE LEROYS
0.7,0.8,0.7,0.0,0.0,0.6,0.7,"The thumbnail and title use staged emotional expressions and dramatic phrasing to provoke curiosity and conflict, exposing private school-related issues, indicating a performative and potentially exploitative approach rather than natural family documentation.",5-2e6CDqpXU,SHOULD WE TELL MY MOM WHAT HAPPENED AT SCHOOL???
0.2,0.3,0.0,0.0,0.0,0.0,0.1,"The thumbnail and title suggest a natural family vlog about a trip with minimal staged content or emotional exaggeration, no evident conflict, challenges, commercial content, or privacy violations, indicating low exploitation risk.",YTWn-0P8504,Going on a trip |  The LeRoys
0.2,0.1,0.0,0.0,0.0,0.0,0.1,"The video appears to be a natural family vlog without staged challenges or emotional exaggeration, showing typical family moments without privacy violations or commercial content.",fKEW8MyF4nQ,This only happens once a year |  The LeRoys
0.3,0.4,0.0,0.0,0.0,0.1,0.2,"The video appears to document a natural family moment about paying a child for good grades with mild emotional exaggeration in the thumbnail but lacks manufactured drama, commercial content, or privacy violations, indicating low exploitation risk.",mHCDM0b6Yt8,KESLEY'S BIG PAYDAY | PAID FOR GRADES | THE LEROYS
0.2,0.3,0.0,0.0,0.4,0.0,0.2,"The video appears to document a natural family milestone without manufactured drama or challenges, though some commercial content is present and the thumbnail uses mild emotional phrasing without exaggeration.",RhoNc32K1LE,It's Really Happening | My Little Girl Is All Grown Up And Graduating | The LeRoys
0.2,0.1,0.0,0.0,0.0,0.0,0.1,"The video title suggests a personal opinion likely from a family vlog context, and the thumbnail shows a child in a natural sports setting without exaggerated emotions or staged content, indicating low exploitative signals.",X9Ju7TJ1tdc,The worst part about having kids | #shorts
0.6,0.1,0.0,0.0,0.4,0.0,0.3,"The video shows a child engaged in a staged back-to-school shopping activity with some commercial elements but lacks emotional bait, conflict, or privacy violations, indicating mild performative labor but low overall exploitation.",7CHbhnzC_B8,Perri's Back To School Shopping For 6th Grade | The LeRoys
0.3,0.1,0.0,0.0,0.7,0.0,0.3,"The video appears to show natural daily activities with minimal staging, low emotional exaggeration, no conflict or challenge format, but includes commercial content promoting products, suggesting mild exploitation primarily for marketing purposes.",gZhzwsAK_4U,After School Chaos | What Did We Do? |  The LeRoys
0.6,0.3,0.0,0.0,0.7,0.0,0.5,"The video appears to be a staged unboxing or gift reveal with some commercial intent but lacks conflict, emotional exaggeration, or privacy violations, indicating moderate performative labor and commercial content without strong exploitative signals.",k6-7hYQqW4k,What Reese Got For Christmas | The LeRoys
0.3,0.4,0.0,0.0,0.3,0.0,0.2,"The video appears to be a family birthday surprise with some staged elements and mild emotional appeal, includes a commercial link, but lacks conflict, challenge format, or privacy violations, making it only mildly exploitative.",eRU68U-dDn8,Emotional Birthday Surprise For Logan's 15th Birthday | The LeRoys
0.3,0.2,0.0,0.0,0.0,0.1,0.2,"The video appears to show a natural family vlog about the last day of school with minimal staging, low emotional exaggeration, no conflict or challenge format, no visible commercial content, and limited privacy concerns, indicating low exploitation risk.",UiuYt2vQ3EE,Last Day Of School |Get Ready With Us | The LeRoys
0.2,0.1,0.0,0.0,0.3,0.0,0.2,"The video appears to be a casual family vacation vlog with minor commercial content and low signs of staged performance or emotional manipulation, indicating low exploitation risk.",pOYLe8cQTBo,Couples Vacation With Brock And Kesley | Brock’s Dream Came True 😂😂😂
0.7,0.8,0.7,0.0,0.0,0.3,0.6,"The thumbnail and title use exaggerated emotional bait and imply a dramatic event likely staged for content, with some exposure of a private moment, indicating moderate exploitation risk.",GSEm5n1xKco,KESLEY SAVES THE DAY | THE LEROYS
0.6,0.7,0.0,0.0,0.3,0.0,0.3,"The video shows a staged meeting with a sports figure with some emotional clickbait in the thumbnail text, minor commercial content, but no conflict, challenge, or privacy issues, indicating low overall exploitation.",6B8SJCiVI4Q,MEETING MY FAVORITE NFL PLAYER TAYSOM HILL | THE LEROYS
0.3,0.6,0.0,0.0,0.1,0.0,0.2,"The video shows children on a ride with some emotional bait in the title and thumbnail but lacks clear signs of scripted labor, conflict, challenge format, or privacy violations, indicating low overall exploitation risk.",F4fUCY7xxZc,SCARY RIDES!
0.1,0.1,0.0,0.0,0.0,0.0,0.1,"The video appears to be a natural family vlog about house renovation without staged child performances, emotional clickbait, conflict, challenges, commercial content, or privacy violations, indicating low exploitation risk.",ua_JfL7dE7o,NEW HOUSE RENOVATION UPDATE TOUR!
0.1,0.0,0.0,0.0,0.3,0.0,0.1,"The video title and description suggest casual family content with minor commercial links, no evident staged child performance, emotional bait, conflict, or privacy violations.",lgrVW2cVZt0,THREE MILE DOG LEAD!
0.3,0.4,0.0,0.0,0.0,0.0,0.2,"The video appears to document a family moment with some mild performative elements and emotional expression but lacks conflict, challenge format, commercial content, or privacy violations, indicating low exploitation risk.",I_rV3nUEp58,WE BROKE THE WORLD RECORD!
0.7,0.6,0.0,0.0,0.3,0.8,0.75,"The title and thumbnail suggest staged content with a provocative title inappropriate for children, emotional bait through suggestive phrasing, and potential privacy concerns due to the child's exposure, indicating likely exploitation.",h0Vy5PTeoVg,SEXY SUMMER BODY!
0.2,0.3,0.0,0.0,0.0,0.1,0.2,"The video appears to document a natural family moment about a child's first day at school with minimal staging, mild emotional appeal, no conflict or challenges, no commercial signals, and low privacy concerns, resulting in low overall exploitative risk.",BaMt5e6Odzg,BABY GOES TO SCHOOL!
0.2,0.1,0.0,0.0,0.0,0.0,0.1,"The thumbnail and title suggest a natural family documentation of a baby's age countdown without staged performance, emotional exaggeration, conflict, challenges, commercial content, or privacy violations, indicating low exploitative risk.",xlAo5zzpMUQ,BABY COUNTDOWN BEGINS!
0.2,0.1,0.1,0.0,0.3,0.0,0.2,"The thumbnail and title suggest a casual family vlog with mild staged elements and some commercial promotion, but lack strong emotional bait, conflict, or privacy violations indicative of exploitation.",BcCIca8nfAQ,Making a Big Change....
0.2,0.3,0.0,0.0,0.0,0.1,0.2,"The thumbnail and title suggest a natural family vlog setting with minimal performative or emotional exaggeration, no evident conflict or challenge format, and limited privacy concerns, indicating low exploitation risk.",8Y9b3AZ4PE8,HOTEL ADVENTURE!
0.3,0.2,0.4,0.0,0.0,0.1,0.3,"The video appears to be a staged prank involving the family, with some performative elements and mild emotional bait, but lacks clear commercial content or privacy violations, suggesting moderate but not high exploitation risk.",CQTvxdqvloA,ELEVATOR PRANK!
0.2,0.3,0.0,0.0,0.1,0.1,0.2,"The video appears to show a natural family moment with a child playing, minimal staged content or emotional exaggeration, no conflict or challenge format, slight commercial signals from channel promotion, and no clear privacy violations, indicating low exploitation risk.",iI8mvM5ighw,BEST CHRISTMAS EVER!
0.8,0.3,0.0,0.0,0.0,0.0,0.2,"The title and thumbnail suggest staged, performative content likely for entertainment, but there is no clear emotional bait, conflict, challenge, commercial content, or privacy violation indicating exploitation.",LdCc9Aulye8,MILK SHOWER!
0.2,0.1,0.0,0.0,0.0,0.0,0.1,"The thumbnail and title suggest a natural family moment with minimal staging, no emotional exaggeration, conflict, challenge, or commercial intent, indicating low exploitation risk.",Yi5pdjbnRp0,TRYING SOMETHING NEW!
0.1,0.8,0.7,0.0,0.0,0.6,0.7,"The title uses provocative language suggesting drug use and distress, the thumbnail shows a distressed adult, indicating manufactured drama and emotional baiting, with potential privacy concerns, making the content likely exploitative despite low signs of challenge or commercial content.",O2coj2HS5sM,TheSacconeJolys - IN THE RAIN FOR CRACK COCAINE - Day 135
0.6,0.7,0.6,0.0,0.0,0.2,0.5,"The thumbnail and title suggest staged content with exaggerated emotions and manufactured drama around fireworks, but it lacks challenge format or overt commercial content, and privacy concerns are minimal though the situation may be stressful for the child.",gSW2l1z1lKw,THIS WASN'T SUPPOSED TO HAPPEN!! DIY FIREWORKS SHOW
0.7,0.8,0.2,0.0,0.1,0.6,0.7,"The provocative and inappropriate title combined with a staged thumbnail suggests performative content with emotional baiting and potential privacy concerns, indicating likely exploitation despite low challenge or commercial signals.",kSBCilf7EMU,TheSacconeJolys - SEXY ITALIANS
0.2,0.1,0.0,0.0,0.0,0.7,0.4,"The thumbnail shows a man with his head on a pregnant belly, which may expose private prenatal moments, but the title suggests a natural family interaction rather than staged content or emotional bait, with no evident conflict or commercial intent.",sMSM42vkrhI,TheSacconeJolys - BABY TALKS TO DADDY!
0.6,0.3,0.0,0.0,0.2,0.0,0.3,"The video shows children in a staged Christmas setting likely created for the camera with mild emotional appeal but no evident conflict, challenge, or privacy violations, and minimal commercial signals, suggesting low exploitation overall.",W5pDWejjGGA,SACCONEJOLYS CHRISTMAS SPECIAL!
0.2,0.3,0.2,0.0,0.0,0.1,0.2,"The thumbnail and title suggest a casual family vlog with mild emotional expression and no clear staged content, conflict, or commercial intent, indicating low exploitation risk.",kIg8or-rpCM,WORST DAY EVER!
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"The thumbnail shows two adults with no children present, and the title 'Adoption' with no signs of staged child performance, emotional bait, conflict, challenges, commercial content, or privacy violations.",UjYYvy-sqOU,Adoption
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"The thumbnail and title show a natural, everyday moment without staged content, emotional exaggeration, conflict, challenges, commercial signals, or privacy violations, indicating no exploitation.",krlkuxxT6Rk,BIRTHDAY SHOPPING
0.2,0.0,0.0,0.0,0.0,0.0,0.1,"The title suggests a staged activity but not strongly performative or exploitative, the thumbnail shows an adult with no emotional bait or conflict, and there are no visible commercial or privacy concerns.",8Jlj9M3LMCE,Making a Make Up Room - Day 88
0.2,0.3,0.0,0.6,0.0,0.0,0.2,"The video depicts a family vlog style overnight campervan experience with mild challenge format but no strong signs of staged labor, emotional bait, conflict, commercial content, or privacy violation.",4WT0GGSxErs,24HRS OVERNIGHT IN THE CAMPERVAN!!
0.7,0.3,0.2,0.0,0.1,0.1,0.4,"The title suggests a scripted hypothetical scenario likely staged for the camera, but the thumbnail shows a natural moment without exaggerated emotions or conflict, with minimal commercial or privacy concerns, indicating moderate performative labor but low overall exploitation.",dfgbMhAohpM,WHAT IF MOMMY HAD A BABY?!
0.7,0.6,0.8,0.0,0.0,0.3,0.7,"The title and thumbnail suggest a staged, dramatic narrative with emotional baiting and potential privacy concerns, indicating likely exploitation for content creation rather than natural family documentation.",N_GTmY5fgBM,ACCIDENTAL PREGNANCY!
0.1,0.0,0.0,0.0,0.0,0.0,0.1,"The thumbnail and title depict a natural family moment without staged performance, emotional exaggeration, conflict, challenges, commercial signals, or privacy violations, indicating low exploitation risk.",ZonZmiOGoeU,IRISH YOUTUBE FAMILY!
0.2,0.7,0.3,0.0,0.3,0.4,0.4,"The thumbnail and title show a natural family moment with some emotional baiting via the crying child and laughing emoji, minor commercial links in description, and mild privacy concerns due to the child's distress being highlighted for views.",2rxpAd1VCdI,Babys first time on a swing didn't go to plan
0.2,0.3,0.0,0.0,0.8,0.0,0.3,"The thumbnail and title show mild emotional bait and clear commercial content but lack signs of staged child labor, conflict, challenges, or privacy violations, indicating low overall exploitative risk.",xIZZjtycXwU,SHE HAS BEEN WAITING 2 YEARS FOR THIS?!
0.2,0.3,0.0,0.0,0.4,0.0,0.2,"The video appears to be a family vlog about moving to a new house with mild emotional appeal and some commercial links, but lacks staged child performance, conflict, or privacy violations.",e2M_xj5JDQg,GETTING EMOTIONAL ABOUT THE NEW HOUSE!
0.1,0.1,0.0,0.0,0.0,0.1,0.1,"The video appears to be a natural family vlog documenting a baby's routine without staged performance, emotional exaggeration, conflict, or commercial intent, with minimal privacy concerns given the typical family context.",y3fB-wirEG8,6 MONTH BABY ROUTINE!
0.1,0.2,0.0,0.0,0.0,0.0,0.1,The video appears to be a natural family vlog with minimal performative or emotional exaggeration and no visible signs of commercial content or privacy violations.,m7Z4uyBwaJY,I NEED A CHANGE!
0.7,0.6,0.6,0.0,0.3,0.0,0.5,"The thumbnail and title suggest staged content with emotional expressions and implied conflict, some commercial intent, but no clear privacy violations or challenge format, indicating moderate exploitation risk.",HiOwl1zUCvo,WE HAVE A PROBLEM?!
0.1,0.2,0.0,0.0,0.3,0.0,0.1,"The video shows a natural child activity with minimal staging, slight emotional appeal in the title, some commercial content via calendar link, but no conflict, challenge, or privacy issues, indicating low exploitation risk.",bFyvp-r3NrE,IT FINALLY HAPPENED!
0.0,0.3,0.0,0.0,0.2,0.1,0.1,"The video title and thumbnail suggest a family vlog style with some mild emotional bait and commercial content, but no clear signs of child exploitation or staged child performance.",7_Ehj3ygqRw,PREGNANCY PROBLEMS!
0.6,0.2,0.0,0.7,0.3,0.0,0.3,"The video shows children engaged in a staged challenge activity with some commercial links but lacks emotional bait, conflict, or privacy violations, indicating moderate performative labor but low overall exploitation.",vIfdeJ9Jw5c,KIDS FORT CHALLENGE!
0.3,0.4,0.1,0.0,0.0,0.2,0.3,"The thumbnail and title suggest a casual family vlog with some mild emotional bait but low signs of scripted content, conflict, or privacy violations, indicating limited exploitation.",fJWDgThkIxU,SORRY MOMMY!
0.2,0.1,0.0,0.0,0.0,0.0,0.1,"The video appears to be a casual vlog-style content with no evident staged performance, emotional exaggeration, conflict, challenge, commercial intent, or privacy issues, indicating low exploitative risk.",B5irHoG4zd8,Friday Night Munch - Day 83
0.3,0.2,0.1,0.0,0.0,0.0,0.2,"The video appears to show natural family moments with children playing and eating chocolate, with minimal staging or emotional exaggeration and no evident conflict, challenges, commercial content, or privacy violations.",L2kiJu3D_go,KIDS & CHOCOLATE!
0.1,0.1,0.0,0.0,0.3,0.0,0.1,"The video appears to show a natural family moment with minimal staging, low emotional exaggeration, no conflict or challenge, some commercial content via book promotion, and no privacy violations, indicating low exploitation risk.",fqsbbcfWlSM,FIRST DATE NIGHT AT THE NEW HOUSE!
0.2,0.1,0.0,0.0,0.0,0.1,0.1,"The thumbnail and title depict a natural family moment without staged performance, exaggerated emotions, conflict, challenges, or commercial content, with minimal privacy concerns and low exploitative signals overall.",C184pPeTgz0,WE MOVED TO LONDON!
0.0,0.1,0.0,0.0,0.3,0.2,0.1,"The video appears to be a family vlog with natural content and some commercial links, minimal emotional exaggeration or conflict, and slight privacy concerns due to sharing intimate family moments.",iTMCY4DNpYI,Our lives could be so different
0.3,0.2,0.0,0.0,0.1,0.1,0.2,"The video appears to show a natural moment of a baby singing with minimal staging, low emotional exaggeration, no conflict or challenge format, slight commercial signals from social media links, and limited privacy concerns, resulting in low overall exploitative risk.",f3AOc4fLoiA,BABY SINGING VLOGGER!
0.6,0.3,0.0,0.0,0.4,0.1,0.4,"The video shows children feeding a baby, a somewhat natural activity but likely staged for the camera, with mild commercial links and no evident conflict or privacy violations, suggesting moderate but not strong exploitation.",EYRbz6ztrP4,KIDS FEED THE BABY!
0.7,0.6,0.3,0.0,0.1,0.0,0.4,"The thumbnail and title suggest some staged emotional expressions likely for engagement, but there is minimal evidence of conflict, challenge format, or privacy violation, indicating moderate performative content without strong exploitative signals.",JzLfT6jJLdE,WHAT DID YOU SAY?!
0.1,0.0,0.0,0.0,0.0,0.0,0.1,"The title and thumbnail depict a natural activity of decorating a room without exaggerated emotions, conflict, or commercial signals, indicating low exploitation risk.",W0h2TVxTH3g,DECORATING GIRLS ROOM!
0.2,0.1,0.0,0.0,0.0,0.0,0.1,"The video appears to be a natural family vlog about home renovation with no signs of staged child performance, emotional clickbait, conflict, challenges, commercial content, or privacy violations.",EfXX_1e4jrE,NEW HOUSE SITTING ROOM FIRST LOOK (Home Renovation)
0.2,0.3,0.0,0.0,0.0,0.4,0.3,"The video appears to capture a natural moment of a baby experiencing a thunderstorm with mild emotional appeal and some privacy concerns due to the child's partial nudity, but lacks staged content, conflict, challenges, or commercial elements, making it only mildly exploitative.",sOz6NfnyNds,BABY'S FIRST THUNDERSTORM!
0.2,0.0,0.0,0.0,0.1,0.0,0.1,"The title and description suggest a casual family/kid channel video with low scripted content and no evident emotional manipulation, conflict, or privacy issues, though some minor commercial links are present.",y6paw1vWADc,PIZZA FOR VALENTINE'S DAY!
0.7,0.6,0.7,0.0,0.0,0.1,0.6,"The video involves staged pranking content with emotional and conflict-driven framing, but lacks explicit challenge format or commercial signals and shows minimal privacy violation.",aeYW-QQsZw8,PRANKING THE KIDS!! Are we bad Parents?
0.3,0.4,0.0,0.0,0.0,0.0,0.2,The video appears to show a natural family activity (Easter egg hunt) with some mild performative elements and emotional appeal but no clear signs of exploitation or manufactured conflict.,rsW9jaIYXf4,GARDEN EGG HUNT SURPRISE!
0.1,0.0,0.0,0.0,0.0,0.0,0.1,"The video appears to be a natural family vlog about a cruise trip without staged content, emotional exaggeration, conflict, challenges, commercial elements, or privacy violations, indicating low exploitation risk.",PAcKemgU-uE,FIRST TIME ON A CRUISE!
0.1,0.7,0.6,0.0,0.0,0.8,0.7,"The thumbnail shows a close-up of a baby with a visible scratch on the face paired with a dramatic title, suggesting emotional bait and potential privacy violation by exposing a sensitive moment for content rather than natural family documentation.",Kjy9bKS0zYM,SCARFACE BABY!
